d1	d2	d3	d4	d5	d6	d7	d8	d9	d10	Class
-7.3603081703186035	-4.7461748123168945	-5.184287071228027	-1.1954692602157593	2.4650042057037354	-0.9329490065574646	0.25698691606521606	-5.9231743812561035	-2.829155206680298	-7.4214630126953125	0
0.4552886188030243	-1.4163609743118286	1.4838348627090454	-0.8907650709152222	1.659371256828308	-2.4878737926483154	-1.1923164129257202	0.7602607607841492	-1.6069258451461792	2.0743253231048584	1
-8.482433319091797	2.660599946975708	-3.4641013145446777	4.903144836425781	3.5884909629821777	1.5039360523223877	2.226830005645752	2.931211233139038	-17.114221572875977	6.3083696365356445	1
-0.15462538599967957	3.710886001586914	1.2985948324203491	-0.5934113264083862	-2.0439553260803223	-0.8366554975509644	-3.3931825160980225	1.5521795749664307	-0.4375886023044586	-2.217931032180786	0
-1.6869406700134277	-2.031827926635742	-3.3434858322143555	0.9130476713180542	-0.5385777950286865	-0.3218470513820648	-0.6983217000961304	-0.6985849142074585	1.5502203702926636	0.009795651771128178	1
-3.4133830070495605	4.638251304626465	-0.22138391435146332	3.9928364753723145	3.003237247467041	1.5121084451675415	0.3924177587032318	0.29138925671577454	-2.535676956176758	0.6786506175994873	1
-2.5844733715057373	0.4943341314792633	0.7154139876365662	0.6620496511459351	0.8721688985824585	-4.5550618171691895	-1.7188401222229004	1.1552828550338745	1.1382126808166504	-0.5285719037055969	1
-4.726205825805664	5.0457258224487305	-5.482448577880859	3.061250686645508	2.092444658279419	-0.4267958998680115	2.97360897064209	-1.6106582880020142	-6.09987211227417	2.7801835536956787	1
-3.555901050567627	5.780595302581787	-3.168225049972534	6.161539554595947	2.6531550884246826	0.9626950025558472	3.3002591133117676	0.2846922278404236	-3.778430461883545	0.182473286986351	1
-6.59588098526001	4.583080291748047	-4.40896463394165	5.070630073547363	4.290603160858154	1.4476170539855957	3.7476954460144043	-2.126804828643799	-5.138923168182373	2.0712461471557617	1
-0.5946566462516785	-0.3070182800292969	-1.802236795425415	0.44983574748039246	1.1018197536468506	0.34975898265838623	1.7593467235565186	2.3848507404327393	2.2595877647399902	1.4730209112167358	1
0.39339444041252136	-0.39109304547309875	-5.952516555786133	0.361740380525589	-3.2062571048736572	-0.22733163833618164	-2.6318347454071045	-0.8055365681648254	-4.060230255126953	-1.3997480869293213	1
-5.943817138671875	7.5068511962890625	-6.035871982574463	0.37050819396972656	3.3704776763916016	3.189926862716675	-1.1465345621109009	2.200716495513916	-7.566584587097168	-1.6423746347427368	0
-4.663663864135742	4.489757061004639	-0.9897161722183228	4.43885612487793	5.366135597229004	-1.6736845970153809	-0.17500105500221252	0.5217497944831848	-6.404754161834717	2.6900317668914795	1
-0.6684136390686035	0.13690045475959778	-2.3263041973114014	0.26069357991218567	-1.529170274734497	0.5552412271499634	0.3417623043060303	1.9132329225540161	-1.3179868459701538	3.1693410873413086	1
-3.033461332321167	3.6052279472351074	-2.637665271759033	6.323351860046387	2.2890067100524902	-0.806097686290741	2.9927849769592285	0.07352477312088013	-1.5829486846923828	0.8786543011665344	1
-7.149895668029785	5.235527992248535	-2.9154446125030518	5.065279483795166	4.926697731018066	3.2070488929748535	1.6807235479354858	1.0930981636047363	-2.7194087505340576	-0.7608685493469238	1
-3.16864013671875	4.7350006103515625	-4.714873313903809	3.704455852508545	3.4781017303466797	1.2447497844696045	2.112964153289795	-3.5309228897094727	-0.5908892750740051	-2.0349462032318115	0
-4.661463737487793	5.863637447357178	-2.298020362854004	7.937928676605225	3.4964020252227783	0.2740405797958374	0.9765267372131348	-0.13519629836082458	-3.2204816341400146	-0.03094659559428692	1
-5.132358551025391	3.915651798248291	-3.1735191345214844	5.104061126708984	4.590097427368164	0.6671544909477234	1.9823577404022217	0.09529295563697815	-2.4623446464538574	1.76382577419281	1
-3.189143419265747	4.814394950866699	-2.6033074855804443	5.899654865264893	1.4174408912658691	1.1027092933654785	2.781865119934082	-0.032198429107666016	-2.2328596115112305	-0.04410352557897568	1
-4.667022705078125	-5.311662197113037	-1.8962982892990112	0.6403703689575195	4.343458652496338	0.6270276308059692	-2.0088772773742676	-2.218247890472412	-2.594592571258545	3.2804548740386963	1
-2.4946775436401367	-2.9127261638641357	-1.4169596433639526	-2.681048631668091	3.0361123085021973	1.8352322578430176	1.8544273376464844	-1.4923522472381592	-0.5937944054603577	3.010554313659668	1
-3.736719846725464	4.434389114379883	-1.9007850885391235	7.252026081085205	3.7224109172821045	0.9898585081100464	1.3366484642028809	-0.2711893916130066	-1.29902184009552	0.6399464011192322	1
-0.9975934028625488	2.8426358699798584	0.7651614546775818	-0.49005404114723206	-1.8289772272109985	0.6636425852775574	-0.19864581525325775	-0.4561259150505066	0.8347839713096619	-3.506774663925171	0
0.6016892790794373	-1.2723838090896606	-0.580829918384552	1.9083905220031738	1.0064221620559692	-2.729945421218872	-3.259002923965454	0.12045004218816757	-0.5754386186599731	1.237606406211853	1
-0.13205170631408691	-0.5095433592796326	-1.1995750665664673	2.471512794494629	-1.4249202013015747	-0.5116388201713562	-1.103337287902832	3.521000623703003	1.528100848197937	-0.23076580464839935	1
0.9220931529998779	-0.9685533046722412	0.9502096176147461	1.1602814197540283	2.6525211334228516	-1.0450960397720337	0.8077191114425659	1.362627625465393	0.475540429353714	-1.5907856225967407	1
1.3286200761795044	3.327333927154541	-4.830455780029297	1.9731812477111816	2.237149715423584	1.0286556482315063	3.915728807449341	1.3823585510253906	-2.482050895690918	-0.06645368039608002	1
-6.018486499786377	4.753621578216553	-5.00120210647583	5.771664619445801	0.589647650718689	1.9404535293579102	1.5678291320800781	0.4199656844139099	-6.05978536605835	-0.4177965819835663	1
-1.473039984703064	1.10716712474823	-6.856289863586426	0.04115357622504234	-1.1954171657562256	-2.4458377361297607	-1.7495861053466797	-2.417224407196045	-6.251838684082031	0.7897399663925171	1
-1.0046977996826172	-0.03591291606426239	2.605056047439575	2.0234124660491943	3.314297914505005	-0.1239820346236229	-0.004544515162706375	1.805525779724121	1.3486850261688232	0.8901798725128174	1
-2.7173941135406494	-1.7672094106674194	-1.3284493684768677	3.101072311401367	-0.7995665073394775	1.4819481372833252	-1.078287959098816	0.309747576713562	-0.17347143590450287	2.174567461013794	1
-0.1150338277220726	0.1992359161376953	-0.68434739112854	0.40280818939208984	1.5530369281768799	-0.4927040636539459	1.3108108043670654	-1.1194614171981812	1.88127601146698	-1.3579152822494507	1
-0.7724050283432007	-1.4401048421859741	-0.9765172004699707	0.864716649055481	3.624567985534668	-3.645202398300171	-0.15800875425338745	0.5800390243530273	0.29572567343711853	-1.8619359731674194	1
1.8672441244125366	3.987513542175293	-0.2649313807487488	-4.382843017578125	-2.45439076423645	0.6359769105911255	-1.0903844833374023	1.0213910341262817	-2.4030086994171143	-3.122133493423462	0
-0.7524154186248779	1.7978465557098389	0.9133638739585876	2.774369716644287	2.697819709777832	-2.004493236541748	-0.594657301902771	0.43092548847198486	-0.3936397433280945	1.3961801528930664	1
1.1015914678573608	-0.9728069305419922	0.15050527453422546	0.49903208017349243	0.24311095476150513	-3.3351845741271973	1.1687644720077515	-2.462510347366333	0.6283838748931885	-1.2580703496932983	1
2.1647393703460693	-0.6035511493682861	-4.850035667419434	-1.0004299879074097	2.5771780014038086	-2.933574676513672	-0.07962032407522202	-1.9719414710998535	-0.6627882719039917	2.9532344341278076	1
3.940739870071411	2.35221529006958	-0.7689129114151001	1.3701204061508179	0.7176172733306885	-0.7741371989250183	-0.10168606042861938	-0.30244940519332886	-0.8243119716644287	-0.4090476930141449	1
1.3953099250793457	1.0484967231750488	-1.4999802112579346	1.7925267219543457	1.6456987857818604	-2.4103472232818604	0.16988283395767212	0.36685091257095337	1.59587824344635	1.7625123262405396	1
-0.5086635947227478	-0.20359180867671967	0.6725050210952759	1.490233063697815	3.7794477939605713	-1.9542587995529175	0.11961765587329865	0.17037411034107208	1.6500076055526733	-0.28269657492637634	1
-0.5903326272964478	1.43130362033844	-1.8228375911712646	0.8210886716842651	1.6601907014846802	-2.6040947437286377	-0.1094159483909607	-2.67751145362854	0.6335915923118591	1.2130990028381348	1
0.39897167682647705	0.5651683807373047	1.2671496868133545	2.167799234390259	2.7333245277404785	-1.9552490711212158	0.9796133041381836	-0.26377439498901367	0.6326471567153931	1.2432961463928223	1
-1.856055498123169	-3.3459768295288086	-2.8893072605133057	2.648488998413086	2.7027523517608643	-0.9237561225891113	-2.9791340827941895	1.646122694015503	-2.791574716567993	3.6474153995513916	1
-0.8507983684539795	-0.8844139575958252	0.6968715190887451	-0.31845855712890625	3.228966236114502	-0.2429254949092865	-1.4305877685546875	3.3386569023132324	-0.1470673680305481	3.4432222843170166	1
0.1831091344356537	0.8542049527168274	1.098075270652771	0.49362504482269287	0.007993899285793304	1.7337709665298462	-0.052153248339891434	0.6541588306427002	2.3276989459991455	1.1101247072219849	1
-0.19809317588806152	0.733021080493927	2.5827696323394775	2.346717357635498	-1.4217153787612915	-2.7793262004852295	-1.0631892681121826	-0.8870769739151001	3.068042039871216	-1.9885766506195068	1
0.21466442942619324	1.068623661994934	0.1849803328514099	0.14536668360233307	0.041563164442777634	3.0370595455169678	-2.2317657470703125	2.3711705207824707	2.569791316986084	-0.8260554671287537	0
0.25059840083122253	-0.2406994104385376	0.8308289051055908	1.7271581888198853	1.5441689491271973	1.4064013957977295	0.9461859464645386	0.14998078346252441	2.1462466716766357	-0.39125725626945496	1
-0.7112628817558289	-0.925449788570404	0.31907036900520325	-0.7962621450424194	0.31879881024360657	0.3114287555217743	-2.246958017349243	0.2820916175842285	2.862117290496826	-0.1792372465133667	1
-2.4163947105407715	-1.5264428853988647	3.483327627182007	-1.451634407043457	0.33240407705307007	-2.7373976707458496	-0.8608447313308716	2.8353750705718994	2.6451797485351563	-0.3964556157588959	1
1.3162976503372192	0.8497606515884399	0.8083876371383667	-0.16182532906532288	4.02997350692749	-1.6384674310684204	-1.693812370300293	0.7239452004432678	-2.771636962890625	2.6391828060150146	1
-0.28371384739875793	1.1560074090957642	-0.8658469319343567	0.7660495042800903	1.0773460865020752	-1.4744799137115479	0.5591875314712524	0.6974425315856934	-1.5757882595062256	3.1616880893707275	1
0.11015459150075912	1.324694037437439	0.5259599685668945	2.8086273670196533	0.13302761316299438	-0.0975002720952034	-1.3787872791290283	0.08364075422286987	0.7990172505378723	1.5073939561843872	1
0.2840142548084259	-0.9296133518218994	2.558810234069824	1.2377760410308838	1.908287525177002	-0.7647738456726074	0.045134786516427994	1.2137690782546997	1.431082010269165	1.4601799249649048	1
-2.931051254272461	-0.6658026576042175	1.7630395889282227	-1.6549416780471802	-0.10443238168954849	-3.802893877029419	-2.4301581382751465	1.3212230205535889	-0.5927415490150452	0.6517565846443176	1
-1.019170880317688	-1.1752221584320068	-0.6595878005027771	0.8420127630233765	3.150522470474243	-2.1213552951812744	0.6402791142463684	-0.29742318391799927	-0.8269898891448975	2.4683985710144043	1
-2.9424304962158203	-5.259771347045898	-2.7943263053894043	-2.4785683155059814	2.4497175216674805	2.2941219806671143	-0.21942350268363953	-3.0640029907226563	-3.5394186973571777	2.5795702934265137	1
0.26367130875587463	-0.03235499560832977	-0.7838356494903564	-1.4223378896713257	2.085038423538208	-3.3056623935699463	-2.0005602836608887	2.4267773628234863	2.0687527656555176	-0.5235157608985901	1
-1.6852233409881592	-1.2019867897033691	-0.07251912355422974	1.687929630279541	1.2587661743164063	1.391005039215088	-1.8536080121994019	0.5946024656295776	1.7509995698928833	2.607401132583618	1
-2.2802536487579346	-0.8980377912521362	3.5842580795288086	-0.44603684544563293	0.1926763355731964	-2.52675199508667	-0.6382811665534973	1.779431939125061	2.8302226066589355	-0.39933380484580994	1
-0.4117961525917053	-1.9759268760681152	-1.8240300416946411	-0.9397237300872803	1.0430582761764526	0.2263355553150177	0.2144385278224945	-0.15289127826690674	-0.5772021412849426	4.246432304382324	1
-0.16568997502326965	-4.970668792724609	0.6904340982437134	4.100793361663818	-0.9986268877983093	1.6903460025787354	1.0407525300979614	-1.465147852897644	-2.2772514820098877	0.46793246269226074	1
-0.6705971360206604	0.6685426831245422	-1.5917614698410034	0.7517633438110352	-0.5954084396362305	3.109532356262207	-2.635876178741455	0.37315070629119873	0.7536362409591675	0.0638423040509224	0
-2.3293752670288086	0.7518675923347473	-0.426434725522995	-6.301506996154785	-0.941945493221283	5.110892295837402	-1.5579107999801636	-1.2769556045532227	-1.399693250656128	-3.331073045730591	0
-0.7600153088569641	2.103977918624878	-1.0298218727111816	-2.421952247619629	-4.056980133056641	3.304532051086426	-2.189451217651367	1.5675902366638184	-0.4507507085800171	-1.5595296621322632	1
1.3566025495529175	-0.5329506993293762	-2.404811382293701	-1.0244073867797852	1.627609372138977	0.06451304256916046	1.2707948684692383	0.431612491607666	-1.0882887840270996	3.18005108833313	1
-0.6413309574127197	-1.408846378326416	-2.3777239322662354	0.5682682991027832	0.5018110871315002	1.971535086631775	-2.812068223953247	-1.3944435119628906	0.9375702738761902	-2.382930278778076	0
0.3690441846847534	1.4673616886138916	3.6934714317321777	0.32934513688087463	2.220641851425171	-1.3284181356430054	0.23451825976371765	0.12281952053308487	-0.7569425702095032	1.9241714477539063	1
-0.35030126571655273	2.2091169357299805	4.003981590270996	0.5065823793411255	-0.32164737582206726	-0.2882682681083679	-3.7947020530700684	1.1883755922317505	0.4485386610031128	-0.3296186029911041	1
1.7762870788574219	2.5131754875183105	1.9138615131378174	-1.2802674770355225	-3.508114814758301	2.2030580043792725	-2.5993845462799072	2.3360157012939453	0.8106390237808228	-0.006061779335141182	0
-0.9622889161109924	-0.598538339138031	-1.4074665307998657	-1.7104490995407104	-1.0732617378234863	1.9044160842895508	-2.7389817237854004	0.2647024989128113	3.5635986328125	-0.44310611486434937	0
-0.16280296444892883	-1.4385254383087158	0.29190337657928467	3.8345041275024414	3.543757438659668	-1.8251216411590576	-0.8335561156272888	-0.7406630516052246	-0.6472224593162537	2.3336100578308105	1
-0.7678568363189697	2.9123947620391846	1.0191031694412231	-4.376944065093994	-3.2181150913238525	2.685729503631592	-1.8977662324905396	0.20766706764698029	1.1246417760849	-0.1199660375714302	0
-0.7157303690910339	2.3858320713043213	-0.21147480607032776	-1.7779152393341064	-2.661827325820923	4.363801956176758	-2.3542063236236572	2.951575994491577	1.4093798398971558	-1.9991016387939453	0
0.739646315574646	-1.1955599784851074	0.7682804465293884	0.44326022267341614	2.376335382461548	1.9900530576705933	-2.3217380046844482	0.00310409814119339	0.40698784589767456	0.7388598322868347	1
3.1369006633758545	0.007878758013248444	2.6768381595611572	-2.1655473709106445	1.2393463850021362	-1.4756473302841187	0.7734609842300415	-0.8906248807907104	-0.34611228108406067	2.9015345573425293	1
3.3696882724761963	-1.7804625034332275	-3.2440097332000732	1.1485627889633179	1.6138358116149902	0.3982568681240082	1.2439881563186646	-3.693521022796631	-0.4724365174770355	1.164099931716919	1
3.2060658931732178	1.7168035507202148	3.8357157707214355	-0.9907549619674683	1.3982313871383667	0.4922729730606079	-4.065598011016846	2.56980037689209	2.9908552169799805	1.6319764852523804	1
-1.2002354860305786	0.9091441035270691	2.1900627613067627	1.3322951793670654	0.7440957427024841	-2.0508432388305664	-2.088866949081421	1.0097591876983643	0.6629524827003479	-1.0101104974746704	1
-0.059459131211042404	0.1674118936061859	2.7040932178497314	-1.1367217302322388	-1.118257999420166	-0.037245240062475204	-2.0770840644836426	3.136705160140991	1.245018720626831	1.3162641525268555	1
-1.3044215440750122	0.8336642384529114	1.3959378004074097	1.68610417842865	0.7907575964927673	-2.971920967102051	-1.8394964933395386	-0.41503286361694336	-0.2342529594898224	1.2814112901687622	1
-0.06618288904428482	1.2550930976867676	-1.1804437637329102	2.1476800441741943	1.2394307851791382	-3.0222842693328857	-0.995392918586731	-1.2086409330368042	-0.7696858644485474	-0.2508442997932434	1
-2.2557036876678467	-2.7437994480133057	-6.080949306488037	-0.25015804171562195	-2.3449552059173584	-0.10369659960269928	-0.30525919795036316	-2.8003194332122803	-4.0266313552856445	6.149971961975098	1
1.1716701984405518	2.726151466369629	4.060135841369629	-0.44316670298576355	-2.638014078140259	3.778935670852661	-2.04679799079895	-0.4679247736930847	1.5326467752456665	-1.8610363006591797	0
1.4056262969970703	-0.019562572240829468	-0.774797797203064	1.3299665451049805	1.6807509660720825	-0.16724780201911926	-0.16914965212345123	-3.54836106300354	-4.643171787261963	4.723491191864014	1
-0.9381572604179382	-0.6974072456359863	-1.4703526496887207	-0.30156248807907104	2.185934543609619	-2.125066041946411	-1.4143131971359253	-0.36293309926986694	-0.4604019522666931	1.0026301145553589	1
0.33356842398643494	0.7193066477775574	2.318126678466797	0.7202885150909424	2.096442699432373	-0.40638917684555054	-3.8618226051330566	2.595712900161743	0.2799628973007202	3.3038668632507324	1
2.674105167388916	-0.7129659652709961	-1.612440824508667	-3.939580202102661	-1.1985193490982056	-0.8149886727333069	-0.30324292182922363	2.0996527671813965	0.6232361793518066	2.1809356212615967	1
-1.3127573728561401	5.3487725257873535	3.5958919525146484	1.496198058128357	-3.2902796268463135	1.081007480621338	-4.367681503295898	0.7079828381538391	0.24133612215518951	-0.33819448947906494	0
3.2628049850463867	-2.1906278133392334	2.9459822177886963	-0.5764510631561279	1.940868616104126	-0.45843446254730225	-1.4023789167404175	2.509464740753174	0.7630864381790161	3.682264566421509	1
0.15088382363319397	0.9366471171379089	0.2003319412469864	1.0817804336547852	0.8138142228126526	-1.9701250791549683	-0.2852173149585724	0.35784852504730225	0.6672313809394836	0.8512856364250183	1
-2.5326759815216064	-0.778914213180542	-0.9476584792137146	-2.0486245155334473	3.141347646713257	-1.8698657751083374	-4.116105556488037	0.9206215739250183	-7.325060844421387	4.383932113647461	1
1.0669523477554321	0.2645910382270813	-1.3546630144119263	-2.736445665359497	-1.8959810733795166	-0.4367757737636566	-0.7033504843711853	3.185281276702881	1.5214240550994873	0.46834301948547363	1
-0.4146905243396759	0.7858536839485168	-0.32212576270103455	1.1962026357650757	2.1697421073913574	2.4294040203094482	-0.555065393447876	-3.351637840270996	-0.4192918837070465	0.47864559292793274	1
1.2735381126403809	1.582114815711975	2.353607416152954	0.3763868808746338	1.408277153968811	0.4642983675003052	-2.7090485095977783	-0.12579134106636047	2.467902421951294	0.4142647981643677	1
1.3448364734649658	4.430109977722168	-1.2630693912506104	-0.3933955430984497	-0.9856354594230652	1.6276302337646484	0.763802707195282	-1.4184428453445435	0.4552256762981415	-4.283664703369141	0
-0.4354735016822815	3.084488868713379	1.1430906057357788	1.2037744522094727	-2.930217981338501	-2.4180591106414795	-2.219970464706421	-0.9748910069465637	-1.3582556247711182	-0.9985671639442444	1
0.5529540777206421	-2.419318437576294	2.1385140419006348	0.1435483992099762	4.270856857299805	0.17935454845428467	-4.518646717071533	1.1926320791244507	2.168402671813965	3.994856357574463	1
0.4942221939563751	1.1101162433624268	1.5026705265045166	0.04024670273065567	0.8468658924102783	1.6703100204467773	-1.2129290103912354	2.189484119415283	1.5169862508773804	1.2080316543579102	1
1.9125268459320068	-2.432953357696533	-1.8778351545333862	-4.706332683563232	-3.5086729526519775	2.5321083068847656	-0.2716972231864929	2.368295907974243	0.43422913551330566	2.494175434112549	1
3.137263059616089	2.1199305057525635	0.26254314184188843	-0.9656659364700317	-1.2797343730926514	0.9417137503623962	-0.905975341796875	-0.5154102444648743	0.50550079345703125	1.8024253845214844	1
-0.0845772922039032	1.7013907432556152	0.41128650307655334	2.2172675132751465	2.691925525665283	0.4924834370613098	-0.15582548081874847	1.0535794496536255	2.901707410812378	0.16598179936408997	1
0.2938796579837799	-1.0086541175842285	0.11210426688194275	2.11392879486084	-0.20669564604759216	-1.2147622108459473	-1.9027364253997803	1.308554768562317	0.9599048495292664	2.7959747314453125	1
-2.5468556880950928	4.846879005432129	-5.9115424156188965	-4.861103057861328	-3.662907838821411	4.135446548461914	1.378013014793396	2.845003128051758	-2.1036930084228516	-4.426108360290527	0
2.117999315261841	1.7528249025344849	0.7736716866493225	-0.7255873680114746	0.5709695219993591	-0.03558104485273361	-3.596090316772461	1.3121675252914429	4.199554920196533	-1.6986618041992188	0
1.2043410539627075	-0.2160576730966568	-0.7422518730163574	-0.5412261486053467	0.2770973742008209	-0.44832825660705566	-0.4201304316520691	0.9550359845161438	1.7369524240493774	1.73740816116333	1
0.8022350072860718	1.727278232574463	-2.5167508125305176	2.1759767532348633	-1.3391892910003662	-0.8196492195129395	-0.7552251219749451	0.3592042922973633	-0.785184383392334	1.673065185546875	1
1.553817868232727	0.6963773965835571	2.508803606033325	0.7593412399291992	1.9700654745101929	0.3303024172782898	-1.328194260597229	1.7169339656829834	2.2380354404449463	2.4140076637268066	1
-1.7747193574905396	0.8276375532150269	1.4758683443069458	2.635293483734131	0.7038100361824036	-2.080211639404297	-1.4032046794891357	0.6641478538513184	1.6043224334716797	-0.11585815250873566	1
1.5498167276382446	3.3885960578918457	-0.29634109139442444	-3.754405975341797	-4.967929363250732	2.9674336910247803	-2.2879114151000977	2.154653310775757	1.7689435482025146	-1.4578877687454224	0
1.9251049757003784	-0.038644351065158844	1.4317348003387451	1.725766658782959	3.3683462142944336	-0.1245630756020546	-1.243355393409729	-0.3838531970977783	2.9911584854125977	1.407854437828064	1
-2.0469677448272705	2.689913272857666	4.125442981719971	-0.34460562467575073	-0.16351020336151123	6.293184757232666	-5.388354778289795	-1.2112603187561035	-0.5514779090881348	1.7699484825134277	1
-1.972412347793579	5.20375919342041	4.399071216583252	-1.5674448013305664	-2.5419869422912598	8.371525764465332	-5.831080913543701	-3.675903558731079	0.9454078674316406	1.6069413423538208	1
3.1959567070007324	2.6854021549224854	2.56585955619812	0.17669972777366638	-1.0948704481124878	2.856945276260376	-2.1474013328552246	1.4128224849700928	1.0747233629226685	0.7785393595695496	1
-1.8348487615585327	1.8888936042785645	-2.626622438430786	-4.264777660369873	-1.3098381757736206	5.997342109680176	-1.1330134868621826	0.8434022665023804	-1.0251585245132446	-2.59542179107666	1
-0.43055272102355957	1.5891997814178467	-0.40975919365882874	3.025341033935547	-0.8876089453697205	0.1598314642906189	-1.2081000804901123	3.2080273628234863	1.2653709650039673	2.262913227081299	1
2.9857912063598633	0.6747574806213379	0.533050537109375	0.17146167159080505	2.7806851863861084	-0.6117517352104187	0.23146122694015503	-1.0677119493484497	0.9427838325500488	3.479038715362549	1
-0.46659836173057556	3.9616427421569824	2.169747829437256	1.9684982299804688	-2.8643100261688232	-1.1852856874465942	-2.496518135070801	-1.6585241556167603	-0.134139746427536	-1.5634641647338867	1
-2.911128520965576	-1.8000725507736206	-3.0335469245910645	-2.2599639892578125	0.5256928205490112	2.885364055633545	-3.535470485687256	-3.3333346843719482	-0.725735068321228	-1.5035656690597534	0
0.24708762764930725	1.642256498336792	-0.48906341195106506	3.004964590072632	0.32515498995780945	-1.6540327072143555	-2.786970853805542	-1.5110384225845337	-0.801453709602356	1.5661230087280273	1
1.631544828414917	-1.8829286098480225	-1.1159796714782715	-0.8933275938034058	-0.6363940834999084	0.5769707560539246	1.0530979633331299	-0.6789273619651794	-0.49651411175727844	2.589320182800293	1
1.6566704511642456	1.5212173461914063	0.9284721612930298	2.2545955181121826	1.656002163887024	-1.073685884475708	-0.7890517115592957	-0.2804363965988159	1.6748957633972168	0.9991743564605713	1
-3.8166096210479736	-2.5500833988189697	-3.254035711288452	-4.69926643371582	2.5590524673461914	2.576014280319214	-0.03286200389266014	-4.864309787750244	-3.0902440547943115	3.1653480529785156	1
-1.1694015264511108	0.40473875403404236	1.24654221534729	1.564253568649292	3.294144630432129	-0.6256771683692932	0.07375609874725342	1.1761263608932495	0.46864578127861023	0.08516897261142731	1
2.314053535461426	1.6720556020736694	0.03290054202079773	2.187232255935669	1.6996750831604004	-1.06783926486969	-1.6309508085250854	-0.386671245098114	0.4022354483604431	1.4639769792556763	1
-3.1108241081237793	0.030823253095149994	1.2792224884033203	0.12607645988464355	1.4210669994354248	-3.287118434906006	-3.1946098804473877	-0.06300421059131622	-1.6364781856536865	0.6168839335441589	1
0.283972829580307	0.38719016313552856	0.09847602248191833	2.783020257949829	-0.42777177691459656	-0.13966380059719086	0.030840229243040085	1.9206591844558716	1.290237545967102	3.1763038635253906	1
0.6693035960197449	-0.029557697474956512	0.20057708024978638	0.6243520975112915	3.7554614543914795	-1.975894570350647	-0.023040838539600372	0.34047919511795044	1.5607722997665405	1.3210946321487427	1
-0.03910553455352783	-1.868998408317566	-1.7640286684036255	1.7954046726226807	0.8798012137413025	0.6916897296905518	-0.29894575476646423	0.04721851646900177	0.058824338018894196	2.0974843502044678	1
-1.6765408515930176	0.09819821268320084	-0.07289035618305206	0.9398815631866455	-2.49886155128479	0.2943804860115051	-2.282419204711914	3.8787648677825928	0.3521985411643982	3.1178042888641357	1
-0.23302724957466125	1.33108389377594	-0.0800747275352478	0.02741299383342266	0.0026096701622009277	0.5201377868652344	-1.1663485765457153	2.4227497577667236	1.603685975074768	1.2408561706542969	1
0.6826629638671875	1.6867753267288208	-1.3443865776062012	-2.1869325637817383	-4.7038116455078125	0.9894582033157349	-0.43767884373664856	1.1014834642410278	-1.8195654153823853	-2.874450922012329	0
1.5462340116500854	0.38046929240226746	0.4564182460308075	1.3489669561386108	-1.2537416219711304	1.2993680238723755	-1.0906182527542114	1.253002405166626	0.8392202854156494	2.081566333770752	1
3.522449254989624	2.030729055404663	2.7149360179901123	-0.4622071087360382	-0.6783983707427979	0.764383852481842	-1.5923134088516235	-1.3792423009872437	3.4351389408111572	0.01476598996669054	1
0.16030406951904297	-0.10210733860731125	1.163812279701233	1.242892861366272	0.622685432434082	-1.2094999551773071	-1.7699050903320313	1.0822854042053223	3.5958125591278076	1.4016979932785034	1
-3.6000871658325195	-0.34950336813926697	-0.8144786953926086	0.16583696007728577	2.3782718181610107	-0.13254091143608093	-3.5982489585876465	1.7786461114883423	-4.9942193031311035	3.8924813270568848	1
